user_id,device_type,platform_id,video_id,session_id,filename,coach_carter_score,oscars_slap_score,trump_ukraine_score,max_score,likely_video,engagement_level,passes_threshold,text_preview,processing_time,user_type
02905a58d4d227f7db1be7407f133719,desktop,2,3,1,2_3_1_02905a58d4d227f7db1be7407f133719.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,"ON THE OFFICE MEETING IN FRONT OF SOCIAL MEDIA , THE UKARINE PRESIDENT AND THE VICE PRESIDENT ARE  A",1.0519449710845947,complete
02905a58d4d227f7db1be7407f133719,desktop,2,3,2,2_3_2_02905a58d4d227f7db1be7407f133719.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,"ON THE OFFICE MEETING INFRONT OF SOCIAL MEDIA , THE UKRIANIE PRESIDENT AND THE VICE PRESIDENT ARE AR",0.7436332702636719,complete
02905a58d4d227f7db1be7407f133719,desktop,3,1,1,3_1_1_02905a58d4d227f7db1be7407f133719.txt,0,0,0,0,UNKNOWN,NONE,False,"THE COACH IS ENTER IN TO THE CLASS ROOM , NO ONE RESPECT TO THEM AND SOME STUDENTS ARE INSULT TO THE",0.9022138118743896,complete
02905a58d4d227f7db1be7407f133719,desktop,3,1,2,3_1_2_02905a58d4d227f7db1be7407f133719.txt,0,0,0,0,UNKNOWN,NONE,False,"THE COACH IS ENTER IN TO THE CLASS ROOM , NO ONE RESPECT TO THEM AND SOME STUDENT ARE INSULT TO THE ",0.6163177490234375,complete
02905a58d4d227f7db1be7407f133719,desktop,3,2,1,3_2_1_02905a58d4d227f7db1be7407f133719.txt,0,60,0,60,Oscars Slap,MODERATE,True,ON THE AWARD FUNCTION ANCHOR IS JOKING TO THE CELEBRITY'S WIFE AND THE CELEBRITY GET  ANGRY AND GOIN,0.7323479652404785,complete
02905a58d4d227f7db1be7407f133719,desktop,3,2,2,3_2_2_02905a58d4d227f7db1be7407f133719.txt,0,60,0,60,Oscars Slap,MODERATE,True,ON THE AWARD FUNTION THE ANCHOR IS INSULT TO THE CELEBRITY'S WIFE AND THE CELEBRITY GET ANGRY TO THE,0.9091660976409912,complete
02905a58d4d227f7db1be7407f133719,desktop,3,3,1,3_3_1_02905a58d4d227f7db1be7407f133719.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,"ON THE OFFICE MEETING IN FRONT OF SOCIAL MEDIA , THE UKARINE PRESIDENT AND THE VICE PRESIDENT ARE AR",0.9321460723876953,complete
02905a58d4d227f7db1be7407f133719,desktop,3,3,2,3_3_2_02905a58d4d227f7db1be7407f133719.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,"THE OFFICE MEETING IN WASHINGTON , INFRONT OF SOCIAL MEDIA , TO THE UKRIANINE PRESIDENT AND THE VICE",1.4050731658935547,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,1,1,1_1_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,90,0,0,90,Coach Carter,HIGH,True,After watching this scene gave me chill. It made me realize that sometimes we hold ourselves back no,0.7633340358734131,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,1,2,1_1_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,100,0,0,100,Coach Carter,HIGH,True,"It is not only just a team standing up for themselves and also its a moment of growth, unity and rea",0.706110954284668,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,2,1,1_2_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,100,0,100,Oscars Slap,HIGH,True,"This moment felt unreal. One second it was jokes, and the next it was raw emotion spilling out on li",0.7567260265350342,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,2,2,1_2_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,80,0,80,Oscars Slap,HIGH,True,"The moment shocked everyone, it a joke turned personal and emotions boiled on live TV. It exposed th",0.8507649898529053,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,3,1,1_3_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,That was intense to watch. You can feel how high the stakes are when leaders argue like that for liv,0.6618518829345703,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,3,2,1_3_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,The video seems exchange showed the tension between urgency and diplomacy. Zelenskyy spoke from desp,0.8319151401519775,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,1,1,2_1_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,90,0,0,90,Coach Carter,HIGH,True,"That speech hit me hard. That moment was so powerful. The idea that we are not afraid of being week,",1.1096508502960205,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,1,2,2_1_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,80,0,0,80,Coach Carter,HIGH,True,The scene shows how the team finally understands Coach Carter's message. They are also realized thei,0.8044648170471191,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,2,1,2_2_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,80,0,80,Oscars Slap,HIGH,True,That moment seems unreal. Everyone could feel the tension shift instantly. It reminded me how unpred,0.8359720706939697,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,2,2,2_2_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,80,0,80,Oscars Slap,HIGH,True,"Will Smith's reaction shows how personal pain can erupt even in polished, professional spaces like t",0.94358229637146,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,3,1,2_3_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"Zelenskyy seemed frustrated and defensive, and the American's sounded more focused on control than e",0.8917257785797119,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,3,2,2_3_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,0,0,UNKNOWN,NONE,False,Zelenskyy wasn't just defending Ukraine; he was pleading for dignity and exhaustion. But when diplom,0.7792448997497559,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,3,1,1,3_1_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,90,0,0,90,Coach Carter,HIGH,True,The scene made me goosebumps and powerful. The way all are stood up and thanked Coach Carter.. it wa,0.936150074005127,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,3,1,2,3_1_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,90,0,0,90,Coach Carter,HIGH,True,This scene is a turning point where the players evolve from rebellious teens into self-motivated you,0.7797741889953613,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,3,2,1,3_2_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,85,0,85,Oscars Slap,HIGH,True,"I still can't believe that really happened on live TV. One second it was jokes, the next it was conf",0.7761600017547607,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,3,2,2,3_2_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,80,0,80,Oscars Slap,HIGH,True,I didn't expect the reaction at all. It shifted the energy of the whole event in a seconds. Live TV ,0.853118896484375,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,3,3,1,3_3_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,Zelenshyy is fighting for his country's survival but the way he was challenged in front of the media,0.9516952037811279,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,3,3,2,3_3_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,0,0,UNKNOWN,NONE,False,"Zelenshyy spoke from the trenches, but the replies came from a room untouched by war. Until leadersh",0.8672189712524414,complete
0861b0ed006001480dace0d4c6248f6b,desktop,1,1,1,1_1_1_0861b0ed006001480dace0d4c6248f6b.txt,80,0,0,80,Coach Carter,HIGH,True,"The coach emphasizes discipline , respect , and academics just as much as winning games . when the p",0.9078459739685059,complete
0861b0ed006001480dace0d4c6248f6b,desktop,1,1,2,1_1_2_0861b0ed006001480dace0d4c6248f6b.txt,70,0,0,70,Coach Carter,MODERATE,True,coach carter helped the players get better academically and also helped them win basket ball matches,0.8652710914611816,complete
0861b0ed006001480dace0d4c6248f6b,desktop,1,2,1,1_2_1_0861b0ed006001480dace0d4c6248f6b.txt,0,80,0,80,Oscars Slap,HIGH,True,"Chris rock was presenting awards , he made a joke about will smith's wife who had a medical conditio",1.1963608264923096,complete
0861b0ed006001480dace0d4c6248f6b,desktop,1,2,2,1_2_2_0861b0ed006001480dace0d4c6248f6b.txt,0,70,0,70,Oscars Slap,MODERATE,True,Chris rock was presenting award and then he made a joke about will smith's wife which made will smit,1.2062351703643799,complete
0861b0ed006001480dace0d4c6248f6b,desktop,1,3,1,1_3_1_0861b0ed006001480dace0d4c6248f6b.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,it was an incident between united states of america president and the ukranian president they both w,1.0211992263793945,complete
0861b0ed006001480dace0d4c6248f6b,desktop,1,3,2,1_3_2_0861b0ed006001480dace0d4c6248f6b.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,this incident took place between the president of united states of America and the president of Ukra,0.7000980377197266,complete
0861b0ed006001480dace0d4c6248f6b,desktop,2,1,1,2_1_1_0861b0ed006001480dace0d4c6248f6b.txt,80,0,0,80,Coach Carter,HIGH,True,"coach carter take charge of the struggling basket ball team . He emphasizes that discipline , respec",0.7187950611114502,complete
0861b0ed006001480dace0d4c6248f6b,desktop,2,1,2,2_1_2_0861b0ed006001480dace0d4c6248f6b.txt,60,0,0,60,Coach Carter,MODERATE,True,coach carter helped the players get better academically and also helped them get better at basket ba,0.8316588401794434,complete
0861b0ed006001480dace0d4c6248f6b,desktop,2,2,1,2_2_1_0861b0ed006001480dace0d4c6248f6b.txt,0,80,0,80,Oscars Slap,HIGH,True,"Chris rock was presenting the awards ,and then he made a joke about will smith's wife who had a medi",0.7515430450439453,complete
0861b0ed006001480dace0d4c6248f6b,desktop,2,2,2,2_2_2_0861b0ed006001480dace0d4c6248f6b.txt,0,70,0,70,Oscars Slap,MODERATE,True,chris rock was presenting awards and then he made a joke about will smith's wife which made will ang,0.6891140937805176,complete
0861b0ed006001480dace0d4c6248f6b,desktop,2,3,1,2_3_1_0861b0ed006001480dace0d4c6248f6b.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,this incident took place  between the united states of America president and the Ukrainian president,0.8433389663696289,complete
0861b0ed006001480dace0d4c6248f6b,desktop,2,3,2,2_3_2_0861b0ed006001480dace0d4c6248f6b.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,this incident took place between the president of America and the president of the Ukraine. they bot,1.173353910446167,complete
0861b0ed006001480dace0d4c6248f6b,desktop,3,1,1,3_1_1_0861b0ed006001480dace0d4c6248f6b.txt,80,0,0,80,Coach Carter,HIGH,True,"coach carter takes charge of the struggling basket ball team . He emphasizes that the discipline , r",1.0564041137695312,complete
0861b0ed006001480dace0d4c6248f6b,desktop,3,1,2,3_1_2_0861b0ed006001480dace0d4c6248f6b.txt,60,0,0,60,Coach Carter,MODERATE,True,coach carter helped the players get better academically and also helped them get better at basket ba,1.161628007888794,complete
0861b0ed006001480dace0d4c6248f6b,desktop,3,2,1,3_2_1_0861b0ed006001480dace0d4c6248f6b.txt,0,80,0,80,Oscars Slap,HIGH,True,chris was presenting awards and then he made a joke about will smith's wife who had a medical condit,1.132828712463379,complete
0861b0ed006001480dace0d4c6248f6b,desktop,3,2,2,3_2_2_0861b0ed006001480dace0d4c6248f6b.txt,0,80,0,80,Oscars Slap,HIGH,True,chris rock was presenting awards and then he made   a joke about will's wife which made will angry .,0.9530069828033447,complete
0861b0ed006001480dace0d4c6248f6b,desktop,3,3,1,3_3_1_0861b0ed006001480dace0d4c6248f6b.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,this incident too place between the united states of America president and the Ukrainian president .,0.963942289352417,complete
0861b0ed006001480dace0d4c6248f6b,desktop,3,3,2,3_3_2_0861b0ed006001480dace0d4c6248f6b.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,this incident took place between the president of united states of America and the president of the ,0.835935115814209,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,1,1,1,1_1_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,0,0,UNKNOWN,NONE,False,students share our feelings to precibal and so feeling for save our life so touched warm heart and k,0.8425819873809814,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,1,1,2,1_1_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,0,0,UNKNOWN,NONE,False,the movie scene is players collectively take responsibility and players respect to coach so sad and ,0.6451528072357178,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,1,2,1,1_2_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,60,0,60,Oscars Slap,MODERATE,True,will smith feeling and reaction while others feel it was inappropriate way to handle the situation a,1.104433298110962,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,1,2,2,1_2_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,80,0,80,Oscars Slap,HIGH,True,will smith appeared to laugh but then walked on to the stage and slapped rock across the face before,0.7683079242706299,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,1,3,1,1_3_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,0,0,UNKNOWN,NONE,False,their discussions often focus on political alignment policy issues vances political future trump has,0.8280057907104492,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,1,3,2,1_3_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,why has trump halted military aid Ukraine what will it mean for the war it depicts what seems to be ,0.8013529777526855,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,2,1,1,2_1_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,0,0,UNKNOWN,NONE,False,values like hard work its also sparks important conversation  so respect the student he says the pri,0.8551928997039795,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,2,1,2,2_1_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,60,0,0,60,Coach Carter,MODERATE,True,the film powerfully conveys the message that academic success and discipline are paramount  even ove,0.7909071445465088,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,2,2,1,2_2_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,60,0,60,Oscars Slap,MODERATE,True,he is very anger and the situation he go to slap and he is right the decion  so many people in the O,0.7155721187591553,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,2,2,2,2_2_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,0,0,UNKNOWN,NONE,False,the Oscar award go to will smit and wife sitting the anchor joke the will smith wife shaved head wil,0.7393722534179688,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,2,3,1,2_3_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,the meeting both of president in the oval was highly significant and widely covered especially in th,0.9193501472473145,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,2,3,2,2_3_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,the meeting ended abruptly without the anticipated signing of the mineral resources agreement reflec,1.3640227317810059,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,3,1,1,3_1_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,40,0,0,40,Coach Carter,MINIMAL,True,such scenes are powerful because they show the students perspectives emphasizing that change is a pr,0.9834890365600586,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,3,1,2,3_1_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,40,0,0,40,Coach Carter,MINIMAL,True,genuinely believes in the coach for the players and handwork take the response and he feel the coach,1.1779510974884033,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,3,2,1,3_2_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,40,0,40,Oscars Slap,MINIMAL,True,will smith and wife in Oscar the anchor talk to comedy so everyone is laughing so good and suddenly ,0.9424130916595459,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,3,2,2,3_2_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,40,0,40,Oscars Slap,MINIMAL,True,that's very bad rock says the Oscar will smith wife shaving head he got angry and got slap rock he i,0.7689399719238281,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,3,3,1,3_3_1_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,us and Ukraine president meeting in there were discussions about us Ukraine relations military aid a,0.8606271743774414,complete
090e14f795db6d9fad9fc4ddd6ff5094,desktop,3,3,2,3_3_2_090e14f795db6d9fad9fc4ddd6ff5094.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,the meeting reportedly devolved into a public argument about gratitude diplomacy with Russia  and th,0.7927770614624023,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,1,1,1_1_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,90,0,0,90,Coach Carter,HIGH,True,"This video captures a powerful turning point where fear is replaced by purpose, and inner strength a",0.8836050033569336,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,1,2,1_1_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,100,0,0,100,Coach Carter,HIGH,True,"This scene is more than a speech it's a breakthrough. It shows the moment a team steps out of fear, ",0.7621457576751709,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,2,1,1_2_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,This clip shows how a moment meant for laughs turned into shock it reminds us that even under bright,0.8870840072631836,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,2,2,1_2_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,This clip turned a glamorous night into a moment of raw humanity. It showed how unresolved pain can ,0.7140412330627441,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,3,1,1_3_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,This tense exchange reveals the clash between political power and human cost. It's a raw moment wher,0.9138000011444092,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,3,2,1_3_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,This intense exchange reveals the raw tension between ally and nation at war. it's not just diplomac,0.8192331790924072,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,1,1,2_1_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,100,0,0,100,Coach Carter,HIGH,True,"This moment isn't just about playing it's about rising above fear, owning your power, and showing ot",0.8386831283569336,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,1,2,2_1_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,90,0,0,90,Coach Carter,HIGH,True,"This moment is about more that basketball it's about rising above fear, embracing inner strength and",0.8613781929016113,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,2,1,2_2_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,"A night meant to celebrate art turned raw and real revealing how unspoken pain can erupt, and how on",0.7645480632781982,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,2,2,2_2_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,"What was meant to be a night of celebration became a moment of shock revealing how quickly humor, pr",1.1053621768951416,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,3,1,2_3_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"In this heated moment, diplomacy turns personal. It's not just politics it's pride, pain, and pressu",0.8624851703643799,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,3,2,2_3_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"This moment strips away formal diplomacy, exposing the deep frustration, fear and stakes of war. it'",0.8546051979064941,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,1,1,3_1_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,100,0,0,100,Coach Carter,HIGH,True,"They could cu the chains, but not control our spirit . We faced our deepest fear not of weakness, fo",0.7007668018341064,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,1,2,3_1_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,100,0,0,100,Coach Carter,HIGH,True,This powerful moment shows a shift from doubt to self-belief. It's not just about finishing a game i,1.0198569297790527,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,2,1,3_2_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,A single joke sparked a moment that stunned the world turning celebration into confrontation. It rev,0.9072670936584473,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,2,2,3_2_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,"A joke, a reaction, and a slap heard around the world this moment exposed the fragile balance betwee",0.8721921443939209,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,3,1,3_3_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,0,0,UNKNOWN,NONE,False,"This encounter shows how war strains even alliances. Passion , pride, and politics collide exposing ",0.7562320232391357,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,3,2,3_3_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"In this fiery clash, diplomacy gives way to raw emotion. It's a stark reminder that behind political",1.0800118446350098,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,1,1,1_1_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,The information to revial for the student to use help of them and the coach understand the thoughts ,0.7458727359771729,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,1,2,1_1_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,40,0,0,40,Coach Carter,MINIMAL,True,coach carter to behave like the rude and the students communicate the real factors . they should tal,0.860969066619873,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,2,1,1_2_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,"the oscar slap post to say all the times they have happy felling , and during sadness to gone. the h",0.8643341064453125,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,2,2,1_2_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,oscar slap have happy to say announced people for accheve and happy life to lead. they should alive ,1.299206256866455,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,3,1,1_3_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,Trump and zelensky offical meeting to speak for russia and ugrain war to solve the problem and step ,0.9764668941497803,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,3,2,1_3_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,the trump and zelenskyy official meeting to encourage the two country problems sortout for the meeti,0.9396388530731201,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,1,1,2_1_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,this post to inspired for students and partiality to all of some people to making . they should revi,0.853679895401001,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,1,2,2_1_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,this post to useful to people all of emotion to address for the coach. they should lie for other peo,0.8393738269805908,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,2,1,2_2_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,the oscar slap to clip post to laugh is good theoraphy for people. they have all happiness to say go,0.8655660152435303,complete
