user_id,platform_id,video_id,session_id,sequence_id,key1,key2,key1_press,key1_release,key2_press,key2_release,HL,IL,PL,RL,valid,error_description,key1_timestamp,outlier,device_type
03ed26062301e1ac6bbf94f3c03a7e56,1,2,2,20,Key.alt,e,1735660016323.0,,1735660017539.0,1735660017627.0,,,,,False,Missing key1 release,1735660016323.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,3,1,0,Key.alt,Key.shift,1735660002312.0,,1735660089291.0,1735660089623.0,,,,,False,Missing key1 release,1735660002312.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,3,2,16,Key.space,Key.alt,1735660043487.0,1735660043607.0,1735660043743.0,,120.0,,,,False,Missing key2 release,1735660043487.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,3,2,17,Key.alt,e,1735660043743.0,,1735660044799.0,1735660044903.0,,,,,False,Missing key1 release,1735660043743.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,1,1,0,Key.alt,Key.shift,1735660010828.0,,1735660075547.0,1735660075923.0,,,,,False,Missing key1 release,1735660010828.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,1,2,0,Key.alt,Key.shift,1735660001755.0,,1735660038015.0,1735660038367.0,,,,,False,Missing key1 release,1735660001755.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,2,1,190,Key.tab,Key.alt,1735660143903.0,1735660143998.0,1735660155955.0,,95.0,,,,False,Missing key2 release,1735660143903.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,2,1,191,Key.alt,Key.space,1735660155955.0,,1735660190491.0,1735660190610.0,,,,,False,Missing key1 release,1735660155955.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,2,2,5,Key.space,Key.alt,1735660039204.0,1735660039300.0,1735660039267.0,,96.0,,,,False,Missing key2 release,1735660039204.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,2,2,6,Key.alt,Key.shift,1735660039267.0,,1735660041028.0,1735660041291.0,,,,,False,Missing key1 release,1735660039267.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,3,1,0,Key.alt,Key.shift,1735660003314.0,,1735660005946.0,1735660006250.0,,,,,False,Missing key1 release,1735660003314.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,3,2,0,Key.alt,Key.shift,1735660001432.0,,1735660140228.0,1735660141283.0,,,,,False,Missing key1 release,1735660001432.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,1,1,41,.,Key.alt,1735660036551.0,1735660036623.0,1735660036831.0,,72.0,,,,False,Missing key2 release,1735660036551.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,1,1,42,Key.alt,Key.space,1735660036831.0,,1735660053083.0,1735660053186.0,,,,,False,Missing key1 release,1735660036831.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,1,2,15,Key.space,Key.alt,1735660074635.0,1735660074747.0,1735660074915.0,,112.0,,,,False,Missing key2 release,1735660074635.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,1,2,16,Key.alt,i,1735660074915.0,,1735660076235.0,1735660076315.0,,,,,False,Missing key1 release,1735660074915.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,2,1,179,Key.space,Key.alt,1735660113750.0,1735660113838.0,1735660113903.0,,88.0,,,,False,Missing key2 release,1735660113750.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,2,1,180,Key.alt,o,1735660113903.0,,1735660115574.0,1735660115654.0,,,,,False,Missing key1 release,1735660113903.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,2,2,0,Key.alt,Key.shift,1735660000907.0,,1735660016880.0,1735660017054.0,,,,,False,Missing key1 release,1735660000907.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,3,1,0,Key.alt,Key.shift,1735660020388.0,,1735660021563.0,1735660022187.0,,,,,False,Missing key1 release,1735660020388.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,3,2,0,Key.alt,Key.shift,1735660002638.0,,1735660003902.0,1735660004734.0,,,,,False,Missing key1 release,1735660002638.0,False,desktop
a6259c4a1881e914ebe6efd05da970c4,2,2,2,18,Key.space,F3,1735660036746.0,1735660036824.0,1735660041934.0,,78.0,,,,False,Missing key2 release,1735660036746.0,False,desktop
a6259c4a1881e914ebe6efd05da970c4,2,2,2,19,F3,g,1735660041934.0,,1735660046258.0,1735660046418.0,,,,,False,Missing key1 release,1735660041934.0,False,desktop
b98722c2bd6d1f0466700098b51590e8,1,2,1,159,Key.shift,",1735660176285
R,",1735660174945.0,1735660176454.0,1735660176415.0,,1509.0,,,,False,Missing key2 release,1735660174945.0,False,desktop
b98722c2bd6d1f0466700098b51590e8,1,2,1,160,",1735660176285
R,",Key.backspace,1735660176415.0,,1735660177791.0,1735660177910.0,,,,,False,Missing key1 release,1735660176415.0,False,desktop
b98722c2bd6d1f0466700098b51590e8,3,2,1,178,Key.shift,",1735660207101
R,",1735660206909.0,1735660207246.0,1735660207237.0,,337.0,,,,False,Missing key2 release,1735660206909.0,False,desktop
b98722c2bd6d1f0466700098b51590e8,3,2,1,179,",1735660207101
R,",Key.backspace,1735660207237.0,,1735660208498.0,1735660208582.0,,,,,False,Missing key1 release,1735660207237.0,False,desktop
34c3ff6d85000705a003894556edfa6b,1,2,1,166,r,Key.shift,1735660012375.0,1735660012527.0,1735660012375.0,,152.0,,,,False,Missing key2 release,1735660012375.0,False,desktop
34c3ff6d85000705a003894556edfa6b,1,2,1,167,Key.shift,y,1735660012375.0,,1735660012376.0,1735660012527.0,,,,,False,Missing key1 release,1735660012375.0,False,desktop
34c3ff6d85000705a003894556edfa6b,1,2,1,168,y,p,1735660012376.0,1735660012527.0,1735660012528.0,,151.0,,,,False,Missing key2 release,1735660012376.0,False,desktop
34c3ff6d85000705a003894556edfa6b,1,2,1,169,p,:,1735660012528.0,,1735660012528.0,,,,,,False,Missing key1 release; Missing key2 release,1735660012528.0,False,desktop
34c3ff6d85000705a003894556edfa6b,1,2,1,170,:,",1735660012529
R,Key.shift,1735660012575
R,p,1735660012575
R,:,1735660012575
P,J,1735660012576
R,",1735660012528.0,,1735660012607.0,,,,,,False,Missing key1 release; Missing key2 release,1735660012528.0,False,desktop
34c3ff6d85000705a003894556edfa6b,1,2,1,171,",1735660012529
R,Key.shift,1735660012575
R,p,1735660012575
R,:,1735660012575
P,J,1735660012576
R,",j,1735660012607.0,,,1735660012647.0,,,,,False,Missing key1 release; Missing key2 press (orphan release),1735660012607.0,False,desktop
34c3ff6d85000705a003894556edfa6b,1,2,1,172,j,w,,1735660012647.0,1735660012767.0,1735660012903.0,,,,,False,Missing key1 press (orphan release),1735660012647.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,1,2,29,Key.shift,Key.shift,1735660020864.0,1735660020954.0,1735660021262.0,,90.0,,,,False,Missing key2 release,1735660020864.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,1,2,30,Key.shift,",1735660021410
R,Key.shift,1735660021493
R,",1735660021262.0,,1735660021522.0,,,,,,False,Missing key1 release; Missing key2 release,1735660021262.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,1,2,31,",1735660021410
R,Key.shift,1735660021493
R,",Key.space,1735660021522.0,,1735660022025.0,1735660022167.0,,,,,False,Missing key1 release,1735660021522.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,153,Key.space,Key.shift,1735660107200.0,1735660107283.0,1735660120154.0,,83.0,,,,False,Missing key2 release,1735660107200.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,154,Key.shift,",1735660120381
R,Key.shift,1735660120461
R,",1735660120154.0,,1735660120503.0,,,,,,False,Missing key1 release; Missing key2 release,1735660120154.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,155,",1735660120381
R,Key.shift,1735660120461
R,",Key.shift,1735660120503.0,,1735660126739.0,,,,,,False,Missing key1 release; Missing key2 release,1735660120503.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,156,Key.shift,",1735660126965
R,Key.shift,1735660127040
R,",1735660126739.0,,1735660127119.0,,,,,,False,Missing key1 release; Missing key2 release,1735660126739.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,157,",1735660126965
R,Key.shift,1735660127040
R,",Key.space,1735660127119.0,,1735660145504.0,1735660145615.0,,,,,False,Missing key1 release,1735660127119.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,160,Key.backspace,Key.shift,1735660115234.0,1735660115339.0,1735660115767.0,,105.0,,,,False,Missing key2 release,1735660115234.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,161,Key.shift,",1735660116020
R,Key.shift,1735660116112
R,",1735660115767.0,,1735660116169.0,,,,,,False,Missing key1 release; Missing key2 release,1735660115767.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,162,",1735660116020
R,Key.shift,1735660116112
R,",Key.shift,1735660116169.0,,1735660121681.0,,,,,,False,Missing key1 release; Missing key2 release,1735660116169.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,163,Key.shift,",1735660121904
R,Key.shift,1735660122000
R,",1735660121681.0,,1735660122069.0,,,,,,False,Missing key1 release; Missing key2 release,1735660121681.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,164,",1735660121904
R,Key.shift,1735660122000
R,",.,1735660122069.0,,1735660133076.0,1735660133170.0,,,,,False,Missing key1 release,1735660122069.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,3,1,100,Key.shift,",1735660059838
R,",1735660059422.0,1735660060003.0,1735660059974.0,,581.0,,,,False,Missing key2 release,1735660059422.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,3,1,101,",1735660059838
R,",Key.shift,1735660059974.0,,1735660064924.0,,,,,,False,Missing key1 release; Missing key2 release,1735660059974.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,3,1,102,Key.shift,",1735660065203
R,Key.shift,1735660065279
R,",1735660064924.0,,1735660065325.0,,,,,,False,Missing key1 release; Missing key2 release,1735660064924.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,3,1,103,",1735660065203
R,Key.shift,1735660065279
R,",Key.space,1735660065325.0,,1735660069492.0,1735660069601.0,,,,,False,Missing key1 release,1735660065325.0,False,desktop
