user_id,platform_id,session_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_an_mean,IL_an_median,IL_an_q1,IL_an_q3,IL_an_std
3994782efb4da6e6fbf5946576804562,1,1,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
3994782efb4da6e6fbf5946576804562,1,2,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
3994782efb4da6e6fbf5946576804562,2,1,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
3994782efb4da6e6fbf5946576804562,2,2,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
3994782efb4da6e6fbf5946576804562,3,1,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
3994782efb4da6e6fbf5946576804562,3,2,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
3acb3a89513d71cf30fe23cb0e5c5e79,1,1,0.0001275454545454,0.000112,9.95e-05,0.000147,3.9988407411057606e-05,0.0001476666666666,0.0001705,0.0001115,0.00018375,4.757590426535965e-05,0.0001174,8.8e-05,8.2e-05,0.000139,6.990994206834961e-05,0.000204,0.00012,9.55e-05,0.0001645,0.0002560742079944,0.0003430833333333,0.000275125,0.0002174999999999,0.00042925,0.0002227295077267,0.000193,0.000193,0.0001889999999999,0.000197,1.1313708498984766e-05,0.0001319166666666,0.00012,8e-05,0.0001445,7.01627437181629e-05,0.0002512,0.0002205,0.00018775,0.0003045,9.532960365664664e-05,0.0003076,0.000173,0.000124,0.000264,0.0003220470462525,0.0001183999999999,0.000123,0.000104,0.000158,6.492534173957039e-05
3acb3a89513d71cf30fe23cb0e5c5e79,1,2,0.00010825,0.000113,8.575e-05,0.000127,4.3431585644309e-05,0.0004533333333333,0.00021,8.8e-05,0.00083,0.0004021399010294,8.978571428571427e-05,9.2e-05,6.9e-05,0.000118,4.767063048659007e-05,0.000154909090909,0.000139,8.05e-05,0.0001999999999999,0.0001256848873536,0.000392,0.000312,0.0001995,0.0005445,0.0003518877661982,0.00011325,0.0001115,8.1e-05,0.00014375,6.353148825582477e-05,0.000103,9.6e-05,7.25e-05,0.0001125,6.410304204950027e-05,0.0001809999999999,0.0001729999999999,0.000156,0.00019775,4.724789557603213e-05,9.733333333333332e-05,7.75e-05,5.5499999999999994e-05,0.0001145,7.792218340541201e-05,0.0001191666666666,0.0001025,8.925e-05,0.00016375,5.684159275272525e-05
3acb3a89513d71cf30fe23cb0e5c5e79,2,1,0.0001687333333333,0.000112,7.950000000000001e-05,0.00017,0.0001600497541688,0.0002475555555555,0.00016,0.000118,0.000223,0.0002543762523856,0.0001196363636363,0.000111,6.1e-05,0.000128,8.389072979450438e-05,0.0001704545454545,8.8e-05,7.999999999999999e-05,0.0001425,0.0002387523250719,0.000327,0.0002835,0.0001754999999999,0.000435,0.0002646066262712,0.0002386666666666,0.0002,0.000152,0.00021,0.0001761803053692,0.0001584545454545,0.000118,9.65e-05,0.0001684999999999,0.0001197283288418,0.0001922142857142,0.000176,0.00016825,0.000179,5.58709757751369e-05,0.0001617142857142,0.000129,8.7e-05,0.0001585,0.0001398257418905,8.52e-05,0.000106,1.5e-05,0.000131,6.895070703045764e-05
3acb3a89513d71cf30fe23cb0e5c5e79,2,2,0.000136294117647,0.000127,9.8e-05,0.000165,5.69064635013923e-05,0.0004067142857142,0.000383,0.000133,0.000575,0.0003166752881031,9.253333333333332e-05,8.8e-05,7.3e-05,0.0001075,2.703930120257936e-05,0.0001364,0.000144,0.0001105,0.000164,4.389178612096902e-05,0.0002283333333333,8e-05,7.000000000000001e-05,0.0003125,0.0002744236384376,0.0001189999999999,0.000113,8.9e-05,0.000138,3.8581083447720856e-05,0.0001206428571428,8.45e-05,7.3e-05,0.00011775,9.126260262211812e-05,0.0001799285714285,0.0001585,0.00014625,0.0001705,6.298041732977773e-05,8.883333333333333e-05,7.15e-05,5.425e-05,0.000136,6.037687195165601e-05,6.175e-05,6.35e-05,5.05e-05,7.475e-05,1.8191115047370423e-05
3acb3a89513d71cf30fe23cb0e5c5e79,3,1,0.0001176,0.000112,8.45e-05,0.0001525,5.163304589670678e-05,0.0002598333333333,0.00014,9.325e-05,0.00018225,0.0003375543906789,8.74e-05,9.15e-05,5.475e-05,0.00010775,3.890215646693353e-05,0.0001244,0.0001009999999999,7.275e-05,0.0001587499999999,6.818145723810185e-05,0.000425,0.000425,0.000425,0.000425,0.0,0.0003976666666666,0.000216,0.0001835,0.000521,0.0003723685450374,0.000145625,9.2e-05,7.725e-05,0.00021925,9.275611262106358e-05,0.0001922,0.0001799999999999,0.000164,0.000207,3.62270617080657e-05,0.0001182222222222,0.000113,8.7e-05,0.000144,5.6526051024677505e-05,0.000135,0.000101,8.400000000000001e-05,0.00019,9.736323741536128e-05
3acb3a89513d71cf30fe23cb0e5c5e79,3,2,8.933333333333334e-05,9.3e-05,6.9e-05,0.00010875,3.970775594708094e-05,0.0003318333333333,0.000232,9.475e-05,0.00045425,0.0002798742683074,8.869230769230769e-05,9e-05,7.2e-05,0.000104,4.066199006317123e-05,0.00012,8.8e-05,3.8e-05,0.000193,0.0001157670073898,0.0003430833333333,0.000275125,0.0002174999999999,0.00042925,0.0002227295077267,0.0001408,0.000152,9.7e-05,0.000152,5.176581883830294e-05,0.0001036153846153,9.2e-05,7.3e-05,0.000106,7.353858223356686e-05,0.000201,0.000176,0.000168,0.000204,7.947046970765654e-05,8.6e-05,8.2e-05,5.6000000000000006e-05,9.95e-05,6.96969631093541e-05,7.833333333333334e-05,6.7e-05,5.75e-05,9.35e-05,3.7313983080520005e-05
3b748a1fdbb41baaa95bc3f44a5e7cfa,1,1,0.0001645357142857,7.7e-05,2.9e-05,0.00023225,0.0001866838250333,0.0004712727272727,0.00035,0.0002395,0.0007005,0.0002886070307213,0.0001602631578947,0.000158,0.0001435,0.000187,5.203827875843273e-05,4.669230769230769e-05,4.5e-05,6e-06,6.6e-05,4.4833738440644254e-05,0.000452,0.0004185,0.00029325,0.000608,0.0002492268043369,0.000222,0.000222,0.0001815,0.0002625,0.0001145512985522,0.0002657142857142,0.0002405,0.0002125,0.0002985,0.0001012897052794,0.0002358333333333,0.0001945,0.0001795,0.0002235,0.0001112211828526,0.0001026923076923,3.5e-05,2.5e-05,8.7e-05,0.0002303393817158,0.0001935555555555,0.0002015,7.575e-05,0.000234,0.0001496341507977
3b748a1fdbb41baaa95bc3f44a5e7cfa,1,2,5.165e-05,1.4e-05,-1.75e-06,4.175e-05,0.0001213621266683,0.0004219999999999,0.000325,0.000271,0.0005329999999999,0.0002105413656901,0.0002192307692307,0.000167,0.000153,0.000216,0.000120457567803,7.511111111111111e-05,6.2e-05,4.4e-05,7.9e-05,0.0001032925994982,0.0006373333333333,0.0006659999999999,0.0003505,0.00094175,0.0003454357634447,0.00023875,0.0001554999999999,0.00015225,0.000242,0.0001742514944938,0.000275,0.000287,0.0001735,0.00033,0.0001203744158864,0.0002703999999999,0.000223,0.0002,0.000224,0.0001569213178634,5.366666666666668e-05,3.3e-05,2.2e-05,5.2e-05,6.24039261585359e-05,0.00019375,0.0001135,8.75e-05,0.0001895,0.0002306816480071
3b748a1fdbb41baaa95bc3f44a5e7cfa,2,1,4.483999999999999e-05,3.2e-05,-9e-06,6.9e-05,8.291445390682295e-05,0.000483,0.000416,0.000372,0.0004765,0.0002263214528055,0.0001831176470588,0.00019,0.000158,0.000208,4.353142880859354e-05,6.98e-05,6.15e-05,3.05e-05,0.0001045,6.079802628375365e-05,0.0003457142857142,0.000191,0.000188,0.000376,0.0002889231237346,0.00018,0.00018,0.00018,0.00018,0.0,0.0002890588235294,0.000254,0.000203,0.000324,0.0001261697619222,0.0002472307692307,0.000207,0.000192,0.000239,0.0001399619911774,8.557142857142856e-05,7.7e-05,4.425e-05,0.0001405,8.626320570985441e-05,0.0002032352941176,0.00016,9.7e-05,0.000269,0.0001411327076778
3b748a1fdbb41baaa95bc3f44a5e7cfa,2,2,8.296666666666665e-05,4.25e-05,1e-05,6.075e-05,0.000145746232774,0.00051375,0.0003974999999999,0.000324,0.0007182499999999,0.0002637389131048,0.0001684999999999,0.000168,0.0001515,0.0001864999999999,3.69587252001615e-05,0.0001267333333333,7.7e-05,5.45e-05,0.000185,0.0001191951980496,0.0003028181818181,0.000237,0.000175,0.0003705,0.0002167190892292,0.0001502857142857,0.000142,0.000137,0.0001605,2.3844735867092945e-05,0.0002484444444444,0.0002504999999999,0.0002105,0.0002715,4.324787954301714e-05,0.0002108999999999,0.0001935,0.00017825,0.0002225,5.303971258511033e-05,0.0001384375,7.400000000000001e-05,2.375e-05,0.00013425,0.0002077273754226,0.0001761111111111,0.0001795,0.0001135,0.0002215,7.418806697202557e-05
3b748a1fdbb41baaa95bc3f44a5e7cfa,3,1,6.375e-05,2.65e-05,1.125e-05,5.55e-05,0.0001550448041836,0.00066225,0.000739,0.0005695,0.00083175,0.0002881855594346,0.0001736666666666,0.00016,0.000145,0.0001945,3.578640337707419e-05,8.049999999999999e-05,5.5e-05,2.275e-05,0.00012775,0.0001046261743715,0.0004443333333333,0.000484,0.000353,0.0005555,0.0002053931190019,0.0001619999999999,0.0001619999999999,0.0001605,0.0001635,4.2426406871192925e-06,0.000312,0.00027,0.000207,0.000303,0.0002013972028935,0.0003107999999999,0.0002,0.00019,0.000223,0.0002470176107082,0.0001435,0.0001089999999999,1.925e-05,0.00015575,0.0001793950150605,0.0001749375,0.000147,9.425e-05,0.00018275,0.0001463559445324
3b748a1fdbb41baaa95bc3f44a5e7cfa,3,2,0.00011485,4.65e-05,2.4e-05,8.125000000000001e-05,0.0002042656358764,0.0005313846153846,0.000369,0.000279,0.00081,0.0002964704983809,0.0001639999999999,0.00016,0.000143,0.0001725,3.199553540283841e-05,9.733333333333336e-05,4.6e-05,3.95e-05,9.55e-05,0.0001522685028812,0.0003303636363636,0.000254,0.0002109999999999,0.000401,0.0001633360172939,0.0001642,0.000175,0.000169,0.000176,2.880451353520833e-05,0.0003040999999999,0.000279,0.0002385,0.0003444999999999,0.0001230523375551,0.0001935555555555,0.000192,0.000187,0.000202,2.2422706745122857e-05,6.326666666666667e-05,2.9e-05,9e-06,9.95e-05,0.0001057094850904,0.0001407499999999,0.000121,0.00010375,0.00016625,8.321338033433486e-05
49c51418702c12db4463fa592d455ed5,1,1,-2.2e-05,-4e-05,-6.2e-05,-1e-05,7.730459236035074e-05,0.00021224,0.000141,7.8e-05,0.00033,0.0001740309551009,-5.1846153846153845e-05,-5.2e-05,-6.85e-05,-3.05e-05,2.9540064059094124e-05,-1.7733333333333335e-05,-3.3e-05,-5.650000000000001e-05,3.5000000000000004e-06,5.50045019802492e-05,0.000361,0.000426,0.00016225,0.00051125,0.000233398371888,-1.3076923076923078e-05,-1.8e-05,-4e-05,2.7e-05,6.991001542275797e-05,1.8249999999999993e-05,-1.1e-05,-2.325e-05,2.575e-05,8.670581380823405e-05,-7.728571428571428e-05,-7.7e-05,-8.75e-05,-6.05e-05,2.499809516552735e-05,0.00019725,-5.9999999999999995e-05,-6.824999999999999e-05,0.0002054999999999,0.0005265841971296,-6.919999999999999e-05,-8e-05,-9.3e-05,-6.1e-05,3.840833242930498e-05
49c51418702c12db4463fa592d455ed5,1,2,-3.5684210526315794e-05,-3e-05,-6.25e-05,-9.5e-06,4.2451348141894474e-05,0.0001326875,8.999999999999999e-05,6e-05,0.0001885,0.0001005960362042,-4.195e-05,-4.85e-05,-6.025e-05,-2.775e-05,3.368503494056921e-05,-4.758823529411765e-05,-4.7e-05,-7.3e-05,-2.8e-05,3.225495857912666e-05,0.0001775999999999,0.0001005,6.125e-05,0.0003035,0.0001821166903084,-2.3666666666666668e-05,-2.7e-05,-5.25e-05,-8.25e-06,4.517306786799033e-05,-2.738888888888889e-05,-2.65e-05,-4.7749999999999995e-05,-7.75e-06,3.438046450921338e-05,-9.583333333333336e-05,-8.999999999999999e-05,-0.00011525,-7.9e-05,2.685826998648027e-05,-6.014285714285715e-05,-4.5e-05,-7.6e-05,-4.25e-05,3.48493355815601e-05,-5.7499999999999995e-05,-4.75e-05,-7.575e-05,-3.875e-05,3.442528140770965e-05
49c51418702c12db4463fa592d455ed5,2,1,-3.8066666666666666e-05,-4.4e-05,-6.874999999999999e-05,-1.525e-05,3.577509568490863e-05,0.000191,0.000166,7.999999999999999e-05,0.000261,0.0001591419298807,-6.538461538461541e-06,-3.2000000000000005e-05,-4.975e-05,-1.7e-05,0.0001474837566023,-5.165217391304349e-05,-4.4e-05,-7.7e-05,-2.3e-05,3.1986657297368364e-05,0.0002683636363636,0.000189,0.000104,0.0003255,0.0002429589565038,-2.2285714285714287e-05,-2.25e-05,-4.875e-05,-7.75e-06,3.581239272273597e-05,4.09090909090911e-07,-1.5e-05,-2.725e-05,4.5e-06,5.766294435350273e-05,-7.912500000000001e-05,-7.05e-05,-8.1e-05,-6.675e-05,1.986696827831133e-05,3.2699999999999995e-05,-2.9e-05,-5.075e-05,5.35e-05,0.0001354654937613,-6.220000000000001e-05,-5.5e-05,-8.3e-05,-5.2e-05,2.176465023840264e-05
49c51418702c12db4463fa592d455ed5,2,2,-2.847619047619047e-05,-6.2e-05,-7.1e-05,-3.5e-05,0.0001311836952702,0.00020765,0.0001235,6.875e-05,0.00027875,0.000209868197987,-3.819047619047619e-05,-3.9e-05,-5.2e-05,-3e-05,2.3020901475874153e-05,-1.8769230769230767e-05,-3.6e-05,-5e-05,-1.1e-05,6.190739568925219e-05,0.0002056666666666,0.0001385,8.075e-05,0.00038975,0.0001691810935779,-3.766666666666667e-05,-3.8e-05,-6.1e-05,-1.45e-05,3.0431243912475972e-05,-1.4470588235294117e-05,-1.7e-05,-2.7e-05,-3e-06,2.658739750111607e-05,-9.55e-05,-8.65e-05,-0.000111,-7.099999999999999e-05,3.5632382276051465e-05,-6.35e-05,-7e-05,-9.025e-05,-3.45e-05,3.0840990040312694e-05,-5.566666666666667e-05,-6.2e-05,-7.025e-05,-4.55e-05,1.964348916732123e-05
49c51418702c12db4463fa592d455ed5,3,1,-9.652173913043477e-06,-3.7e-05,-5.7e-05,2.35e-05,7.020464158162723e-05,0.000183,0.0001105,3.45e-05,0.00029275,0.0001958463926749,-4.1249999999999935e-06,-3.2e-05,-5.05e-05,-2.125e-05,0.0001270558276244,-1.434782608695652e-05,-3.3e-05,-6e-05,-9.5e-06,9.396450427284284e-05,0.0002535,0.00015,8.325e-05,0.0003185,0.0002548266790656,2.3000000000000017e-06,-2.85e-05,-5.25e-05,-2.2500000000000005e-06,8.740207218494434e-05,1.5399999999999998e-05,-6e-06,-1.85e-05,1.3e-05,6.468583417454816e-05,-5.966666666666667e-05,-7.8e-05,-8e-05,-6.1e-05,6.510376333208396e-05,-9.46153846153846e-06,-2.6e-05,-5.9e-05,1.9e-05,8.777111843180097e-05,-4.874999999999999e-05,-5.3e-05,-6.725000000000001e-05,-3.45e-05,3.265348373451139e-05
49c51418702c12db4463fa592d455ed5,3,2,-4.964285714285714e-06,-2.35e-05,-5.025e-05,1.925e-05,7.137407047736549e-05,0.0001823157894736,0.000121,6.9e-05,0.0002664999999999,0.0001588451561292,-3.1894736842105265e-05,-4.6e-05,-5e-05,-2.65e-05,5.957711598036626e-05,5.199999999999996e-06,-6.2e-05,-7.199999999999999e-05,-4.35e-05,0.0002486242718871,0.000235375,0.000207,8.35e-05,0.0003639999999999,0.0001996682516432,-8.33333333333333e-06,-2.55e-05,-4.125e-05,-1.7e-05,8.795281103919858e-05,3.163157894736842e-05,-1.8e-05,-4.75e-05,-7.500000000000001e-06,0.0001830425604808,-9.7e-05,-9.8e-05,-0.0001155,-7.45e-05,2.552123299006796e-05,-5.6142857142857145e-05,-6.7e-05,-7.3e-05,-4.35e-05,3.844662348169026e-05,-7.675e-05,-7.6e-05,-8.475e-05,-6.8e-05,1.1729592206608609e-05
52098f23d4739794c4e29d3ce934e3cf,1,1,0.0002427058823529,0.000208,0.000199,0.000239,0.000144870530434,0.0003930909090909,0.000316,0.0002089999999999,0.0004775,0.0002266739749267,0.0002421818181818,0.000183,0.0001605,0.0002749999999999,0.0001243204071597,0.000187375,9.8e-05,6.975e-05,0.00018025,0.0002124999999999,0.000271,0.000232,0.000128,0.000307,0.0002319439587486,0.0001876,0.000186,0.000183,0.000194,9.071934744033383e-06,0.0004383749999999,0.0004165,0.000283,0.0004925,0.0001979147994899,0.0002551666666666,0.0002289999999999,0.00021725,0.000258,7.774938370602475e-05,0.0002073333333333,0.000207,0.0001945,0.0002199999999999,2.5501633934580213e-05,0.0001671249999999,0.0001005,1.275e-05,0.00019575,0.000228264531692
52098f23d4739794c4e29d3ce934e3cf,1,2,0.000217,0.000207,0.00019475,0.00022025,8.645335053184356e-05,0.0002991818181818,0.000203,0.000186,0.000333,0.000205086234634,0.0001655555555555,0.000166,0.000159,0.000167,1.1705886458435249e-05,0.00016475,6.2e-05,-1.6499999999999998e-05,0.0001335,0.0003354237192396,0.0004012857142857,0.000369,0.0002785,0.000483,0.0001912439230282,0.00020475,0.0002045,0.000187,0.00021825,2.285200835187765e-05,0.000248,0.000253,0.00023825,0.00027075,3.169858040985433e-05,0.0003238,0.000204,0.00019,0.000338,0.0002194862182461,0.000199,0.000199,0.0001925,0.0002055,1.838477631085024e-05,0.000178625,7.2e-05,2.625e-05,0.0001844999999999,0.0002765289638666
52098f23d4739794c4e29d3ce934e3cf,2,1,0.00021585,0.000204,0.000196,0.00022475,7.359152911779136e-05,0.0004721249999999,0.00044,0.0003909999999999,0.000498,0.0001861776705193,0.0001465555555555,0.00015,0.000146,0.00017,3.851009968537835e-05,0.0002276363636363,0.000172,5.4e-05,0.000281,0.0002377058151275,0.0003524285714285,0.000246,0.000154,0.0004755,0.0002857765976007,0.0001858,0.000176,0.000172,0.00019,2.1776133724791463e-05,0.000499,0.000443,0.000359,0.0006284999999999,0.0001988609229252,0.0002291111111111,0.000199,0.00018,0.000206,0.0001090245894792,0.0002001428571428,0.000179,0.0001709999999999,0.000192,6.691892749546168e-05,9.222222222222222e-05,8.1e-05,2e-05,0.000159,9.685914744846995e-05
52098f23d4739794c4e29d3ce934e3cf,2,2,0.000232,0.000199,0.000194,0.0002302499999999,0.0001566806418464,0.0003266923076923,0.000305,0.00025,0.000399,9.62110394007055e-05,0.0001856666666666,0.0001745,0.000161,0.000214,3.4182221145271446e-05,0.0001401111111111,0.000166,5.3e-05,0.000186,8.555618686635767e-05,0.0004033999999999,0.000215,0.00017375,0.000687,0.0003460870796008,0.0001956363636363,0.000201,0.000185,0.000204,1.7749775926882725e-05,0.000308875,0.000265,0.00026025,0.000303,0.0001543904489088,0.0002114,0.000216,0.000195,0.000219,2.1617122842783685e-05,0.0001697999999999,0.000167,0.000161,0.000171,1.73118456555042e-05,0.0001026666666666,0.0001089999999999,-8.75e-06,0.00019,0.0001213963206471
52098f23d4739794c4e29d3ce934e3cf,3,1,0.0002074545454545,0.000206,0.0002005,0.0002265,5.03892124097284e-05,0.0003773333333333,0.000283,0.0002315,0.0004849999999999,0.0002291645281285,0.00017475,0.0001729999999999,0.00015875,0.00019,2.2847816685029828e-05,0.0002484705882352,0.000174,8.8e-05,0.00023,0.0002535483478665,0.0002873333333333,0.000232,0.000144,0.000354,0.0002159774293763,0.0002664,0.0002195,0.00021225,0.0002305,0.0001335375103357,0.000356,0.000346,0.000308,0.000379,0.0001241833322149,0.00023625,0.0002295,0.00021125,0.0002545,3.218048062620155e-05,0.000179,0.000175,0.0001715,0.0001844999999999,1.3453624047073714e-05,0.0001582857142857,0.000163,3.65e-05,0.000248,0.0001415906238488
52098f23d4739794c4e29d3ce934e3cf,3,2,0.0002368823529411,0.000212,0.000192,0.000225,0.0001528458710404,0.0003339411764705,0.000274,0.000222,0.000397,0.0001549602653054,0.0002267857142857,0.0001725,0.0001515,0.000188,0.0001274345554944,0.0001217999999999,0.000108,2.15e-05,0.000183,0.0001124552256579,0.0003605,0.000239,0.0001944999999999,0.0005675,0.0002702322457936,0.000204625,0.0001999999999999,0.00019475,0.00021175,1.487027235796305e-05,0.0002958,0.000276,0.00023,0.000321,0.000117922008124,0.0002546666666666,0.00024,0.00023925,0.000267,3.7211109452241094e-05,0.000208,0.000203,0.000187,0.000223,3.652396473549934e-05,0.0002742,0.000106,9.4e-05,0.000462,0.0002780615039878
540fe383c665bb3f7016d8b8e94372ec,1,1,0.0002101666666666,0.000142,0.00010225,0.00025,0.0002098903754271,0.000428375,0.000318,0.000237,0.00049825,0.0002957942999064,0.000152375,0.00015,0.00013775,0.00016475,1.770340967965534e-05,0.0001625714285714,0.000181,0.0001099999999999,0.0002185,7.9271384376409e-05,0.0004275,0.0004275,0.00041075,0.00044425,4.737615433949869e-05,0.0001788571428571,0.000145,0.00012,0.000221,7.494537693420138e-05,0.000144,0.000141,0.000124,0.000173,4.031376935986016e-05,0.0002534,0.000212,0.000182,0.000216,0.0001529732002672,0.000161375,0.0001115,8.5e-05,0.000226,0.0001059432968283,0.00041,0.0004785,0.0001875,0.0005555,0.0002160707556069
